Timestamp,Station,WindDirection,WindSpeedMean_10min,WindSpeedLast10Min,WindGustMax,Temperature,MinTemp_10cm_6hr,DewPointTemp,SunshineDuration,GlobalRadiation,PrecipitationDuration,PrecipitationAmount,AirPressure,Visibility,CloudCover,RelativeHumidity,WeatherCode,WeatherCodeIndicator,Fog,Rain,Snow,Thunder,IceFormation
2023-02-04 04:00:00,275,50,0,10,10,13,     ,10,0,0,0,0,10342,28,    7,98,   20,7,    1,    0,    0,    0,    0
2023-02-04 05:00:00,275,0,10,0,10,18,   -8,16,0,0,0,0,10345,15,    8,98,   10,7,    0,    0,    0,    0,    0
2023-02-04 06:00:00,275,140,10,10,10,15,     ,12,0,0,0,0,10351,12,    8,98,   10,7,    0,    0,    0,    0,    0
2023-02-04 07:00:00,275,990,10,10,10,34,     ,31,0,5,0,0,10359,50,    8,98,   20,7,    1,    0,    0,    0,    0
2023-02-04 08:00:00,275,0,0,0,10,50,     ,47,0,25,0,0,10363,57,    8,98,   10,7,    0,    0,    0,    0,    0
2023-02-04 09:00:00,275,350,10,10,20,70,     ,53,3,64,0,0,10366,62,    7,88,     ,5,    0,    0,    0,    0,    0
2023-02-04 10:00:00,275,990,10,10,30,82,     ,57,6,78,0,0,10369,62,    8,84,     ,5,    0,    0,    0,    0,    0
2023-02-04 11:00:00,275,300,10,20,30,88,    9,37,8,94,0,0,10369,70,    8,70,    2,7,    0,    0,    0,    0,    0
2023-02-04 12:00:00,275,350,20,20,30,87,     ,37,8,100,0,0,10369,71,    8,71,     ,5,    0,    0,    0,    0,    0
2023-02-04 13:00:00,275,260,20,20,40,95,     ,38,5,67,0,0,10366,72,    7,67,     ,5,    0,    0,    0,    0,    0
2023-02-04 14:00:00,275,360,20,20,30,89,     ,43,2,36,0,0,10367,68,    7,72,     ,5,    0,    0,    0,    0,    0
2023-02-04 15:00:00,275,300,10,10,20,79,     ,41,5,15,0,0,10370,70,    7,76,     ,5,    0,    0,    0,    0,    0
2023-02-04 16:00:00,275,990,10,10,20,65,     ,45,0,3,0,0,10375,69,    8,86,     ,5,    0,    0,    0,    0,    0
2023-02-04 17:00:00,275,110,10,10,20,63,   53,43,0,0,0,-1,10375,66,    8,87,   51,7,    0,    1,    0,    0,    0
2023-02-04 18:00:00,275,130,10,10,20,60,     ,48,0,0,3,2,10379,61,    8,92,   51,7,    0,    1,    0,    0,    0
2023-02-04 19:00:00,275,0,10,0,10,58,     ,51,0,0,4,2,10378,58,    8,95,   81,7,    0,    1,    0,    0,    0
2023-02-04 20:00:00,275,270,10,10,10,54,     ,51,0,0,4,2,10378,38,    8,97,   51,7,    0,    1,    0,    0,    0
2023-02-04 21:00:00,275,200,10,10,20,52,     ,49,0,0,0,-1,10374,43,    8,98,   23,7,    0,    1,    0,    0,    0
2023-02-04 22:00:00,275,140,0,10,10,51,     ,49,0,0,0,0,10376,42,    8,98,   10,7,    0,    0,    0,    0,    0
2023-02-04 23:00:00,275,200,10,10,20,53,   45,51,0,0,0,0,10368,44,    8,98,   10,7,    0,    0,    0,    0,    0
2023-02-05 00:00:00,275,220,20,30,30,64,     ,61,0,0,0,0,10361,17,    8,97,   10,7,    0,    0,    0,    0,    0
2023-02-05 01:00:00,275,260,20,20,40,66,     ,63,0,0,3,3,10361,20,    8,98,   57,7,    0,    1,    0,    0,    0
2023-02-05 02:00:00,275,250,20,20,40,67,     ,64,0,0,0,-1,10356,23,    8,97,   23,7,    0,    1,    0,    0,    0
2023-02-05 03:00:00,275,260,20,20,40,65,     ,61,0,0,0,0,10355,35,    8,96,   10,7,    0,    0,    0,    0,    0
2023-02-05 04:00:00,275,270,30,30,40,65,     ,57,0,0,2,1,10354,50,    8,95,   81,7,    0,    1,    0,    0,    0
2023-02-05 05:00:00,275,290,30,50,70,65,   50,57,0,0,9,8,10353,56,    8,94,   61,7,    0,    1,    0,    0,    0
2023-02-05 06:00:00,275,330,70,80,130,55,     ,42,0,0,6,5,10362,65,    8,91,   61,7,    0,    1,    0,    0,    0
2023-02-05 07:00:00,275,320,70,60,120,56,     ,43,0,4,0,-1,10371,65,    8,91,   51,7,    0,    1,    0,    0,    0
2023-02-05 08:00:00,275,330,70,70,110,59,     ,46,0,17,6,5,10377,65,    8,91,   23,7,    0,    1,    0,    0,    0
2023-02-05 09:00:00,275,330,80,80,120,65,     ,41,0,34,0,-1,10378,65,    8,85,   23,7,    0,    1,    0,    0,    0
2023-02-05 10:00:00,275,340,80,80,140,68,     ,36,0,38,0,0,10383,67,    8,80,     ,5,    0,    0,    0,    0,    0
2023-02-05 11:00:00,275,350,80,80,150,72,   53,35,0,37,0,-1,10383,64,    8,77,   51,7,    0,    1,    0,    0,    0
2023-02-05 12:00:00,275,340,80,80,140,76,     ,30,6,72,0,-1,10385,71,    7,72,   22,7,    0,    1,    0,    0,    0
2023-02-05 13:00:00,275,350,80,80,130,82,     ,17,7,73,0,0,10391,78,    7,63,     ,5,    0,    0,    0,    0,    0
2023-02-05 14:00:00,275,350,70,70,130,78,     ,17,0,40,0,0,10395,75,    7,65,    2,7,    0,    0,    0,    0,    0
2023-02-05 15:00:00,275,350,70,70,120,70,     ,19,7,19,0,0,10401,71,    4,69,     ,5,    0,    0,    0,    0,    0
2023-02-05 16:00:00,275,350,50,40,90,62,     ,13,0,3,0,0,10411,68,    8,70,     ,5,    0,    0,    0,    0,    0
2023-02-05 17:00:00,275,340,40,40,70,56,   48,21,0,0,0,0,10415,64,    7,78,    1,7,    0,    0,    0,    0,    0
2023-02-05 18:00:00,275,350,50,50,80,52,     ,24,0,0,0,0,10418,63,    6,82,     ,5,    0,    0,    0,    0,    0
2023-02-05 19:00:00,275,330,40,30,70,42,     ,23,0,0,0,0,10423,60,    2,87,     ,5,    0,    0,    0,    0,    0
2023-02-05 20:00:00,275,340,30,30,40,27,     ,18,0,0,0,0,10428,57,    3,94,   10,7,    0,    0,    0,    0,    0
2023-02-05 21:00:00,275,330,20,20,40,4,     ,2,0,0,0,0,10431,44,    1,98,   10,7,    0,    0,    0,    0,    0
2023-02-05 22:00:00,275,330,20,30,30,9,     ,6,0,0,0,0,10434,17,    0,97,   10,7,    0,    0,    0,    0,    0
2023-02-05 23:00:00,275,350,20,20,30,-3,  -25,-4,0,0,0,0,10433,7,    4,99,   35,7,    1,    0,    0,    0,    1
2023-02-06 00:00:00,275,10,10,10,30,-13,     ,-16,0,0,0,0,10429,13,    8,98,   20,7,    1,    0,    0,    0,    1
2023-02-06 01:00:00,275,330,10,10,20,-12,     ,-15,0,0,0,0,10431,11,    8,98,   20,7,    1,    0,    0,    0,    1
2023-02-06 02:00:00,275,990,10,10,30,6,     ,3,0,0,0,0,10428,49,    8,98,   10,7,    0,    0,    0,    0,    0
2023-02-06 03:00:00,275,280,0,10,10,-7,     ,-9,0,0,0,0,10427,4,    8,98,   35,7,    1,    0,    0,    0,    1
2023-02-06 04:00:00,275,160,10,10,20,-10,     ,-10,0,0,0,0,10428,5,    9,100,   35,7,    1,    0,    0,    0,    1
2023-02-06 05:00:00,275,0,0,0,10,-14,  -30,-14,0,0,0,0,10429,3,    9,100,   35,7,    1,    0,    0,    0,    1
2023-02-06 06:00:00,275,0,0,0,10,-15,     ,-15,0,0,0,0,10429,5,    9,100,   35,7,    1,    0,    0,    0,    1
2023-02-06 07:00:00,275,30,0,10,10,-9,     ,-12,0,5,0,0,10421,4,    9,98,   35,7,    1,    0,    0,    0,    1
2023-02-06 08:00:00,275,330,10,20,20,10,     ,6,0,23,0,0,10419,30,    8,97,   20,7,    1,    0,    0,    0,    1
2023-02-06 09:00:00,275,340,20,20,20,45,     ,42,3,60,0,0,10422,60,    8,97,     ,5,    0,    0,    0,    0,    0
2023-02-06 10:00:00,275,340,20,20,30,60,     ,51,7,81,0,0,10420,64,    8,93,     ,5,    0,    0,    0,    0,    0
2023-02-06 11:00:00,275,330,20,20,40,67,  -21,40,4,80,0,0,10418,69,    8,82,    2,7,    0,    0,    0,    0,    0
2023-02-06 12:00:00,275,40,20,20,40,81,     ,18,2,73,0,0,10410,80,    4,64,     ,5,    0,    0,    0,    0,    0
2023-02-06 13:00:00,275,40,30,30,50,78,     ,25,5,91,0,0,10407,80,    8,69,     ,5,    0,    0,    0,    0,    0
2023-02-06 14:00:00,275,40,30,40,60,69,     ,26,2,32,0,0,10408,75,    8,73,     ,5,    0,    0,    0,    0,    0
2023-02-06 15:00:00,275,40,20,20,40,62,     ,23,5,24,0,0,10405,75,    0,76,     ,5,    0,    0,    0,    0,    0
2023-02-06 16:00:00,275,10,10,10,30,25,     ,8,0,3,0,0,10407,70,    0,88,     ,5,    0,    0,    0,    0,    0
2023-02-06 17:00:00,275,0,10,0,20,4,  -12,-4,0,0,0,0,10408,65,    0,94,     ,5,    0,    0,    0,    0,    0
2023-02-06 18:00:00,275,0,10,0,10,-5,     ,-13,0,0,0,0,10405,61,    0,94,     ,5,    0,    0,    0,    0,    0
2023-02-06 19:00:00,275,990,0,10,10,-17,     ,-22,0,0,0,0,10406,61,    0,96,     ,5,    0,    0,    0,    0,    0
2023-02-06 20:00:00,275,110,10,20,20,-20,     ,-25,0,0,0,0,10406,64,    0,96,     ,5,    0,    0,    0,    0,    0
2023-02-06 21:00:00,275,110,10,20,30,-3,     ,-12,0,0,0,0,10401,63,    4,94,     ,5,    0,    0,    0,    0,    0
2023-02-06 22:00:00,275,990,10,10,20,-11,     ,-15,0,0,0,0,10402,61,    0,97,     ,5,    0,    0,    0,    0,    0
2023-02-06 23:00:00,275,90,10,20,30,5,  -39,0,0,0,0,0,10403,58,    0,96,   10,7,    0,    0,    0,    0,    0
2023-02-07 00:00:00,275,120,10,10,30,-5,     ,-9,0,0,0,0,10402,27,    0,97,   10,7,    0,    0,    0,    0,    0
2023-02-07 01:00:00,275,90,10,10,20,-18,     ,-23,0,0,0,0,10401,34,    0,95,   10,7,    0,    0,    0,    0,    0
2023-02-07 02:00:00,275,120,20,10,30,-13,     ,-20,0,0,0,0,10403,56,    0,94,   10,7,    0,    0,    0,    0,    0
2023-02-07 03:00:00,275,90,20,20,30,-20,     ,-29,0,0,0,0,10400,58,    0,93,   10,7,    0,    0,    0,    0,    0
2023-02-07 04:00:00,275,100,20,20,30,-21,     ,-30,0,0,0,0,10399,57,    0,93,   10,7,    0,    0,    0,    0,    0
2023-02-07 05:00:00,275,90,10,10,30,-36,  -56,-42,0,0,0,0,10403,56,    0,95,   10,7,    0,    0,    0,    0,    0
2023-02-07 06:00:00,275,100,10,10,20,-48,     ,-52,0,0,0,0,10406,56,    0,96,   10,7,    0,    0,    0,    0,    0
2023-02-07 07:00:00,275,120,10,20,20,-36,     ,-45,3,12,0,0,10409,50,    0,93,   10,7,    0,    0,    0,    0,    0
2023-02-07 08:00:00,275,120,20,20,30,-5,     ,-18,10,60,0,0,10408,57,    0,90,   10,7,    0,    0,    0,    0,    0
2023-02-07 09:00:00,275,140,30,30,40,14,     ,-10,10,110,0,0,10406,64,    0,84,     ,5,    0,    0,    0,    0,    0
2023-02-07 10:00:00,275,130,30,20,50,28,     ,-18,10,139,0,0,10409,75,    0,71,     ,5,    0,    0,    0,    0,    0
2023-02-07 11:00:00,275,120,30,20,50,41,  -77,-23,10,140,0,0,10404,83,    0,63,     ,5,    0,    0,    0,    0,    0
2023-02-07 12:00:00,275,990,10,10,40,47,     ,-24,10,137,0,0,10401,83,    0,60,     ,5,    0,    0,    0,    0,    0
2023-02-07 13:00:00,275,140,10,10,30,52,     ,-27,10,118,0,0,10397,83,    0,56,     ,5,    0,    0,    0,    0,    0
2023-02-07 14:00:00,275,110,20,20,40,50,     ,-30,10,82,0,0,10398,83,    0,56,     ,5,    0,    0,    0,    0,    0
2023-02-07 15:00:00,275,120,20,20,40,40,     ,-20,10,39,0,0,10397,83,    0,64,     ,5,    0,    0,    0,    0,    0
2023-02-07 16:00:00,275,70,20,10,30,2,     ,-31,0,4,0,0,10400,75,    0,78,     ,5,    0,    0,    0,    0,    0
2023-02-07 17:00:00,275,120,10,10,20,-17,  -38,-38,0,0,0,0,10402,70,    0,85,     ,5,    0,    0,    0,    0,    0
2023-02-07 18:00:00,275,110,10,10,20,-28,     ,-43,0,0,0,0,10403,70,    0,89,     ,5,    0,    0,    0,    0,    0
2023-02-07 19:00:00,275,30,10,10,20,-31,     ,-45,0,0,0,0,10400,70,    0,89,     ,5,    0,    0,    0,    0,    0
2023-02-07 20:00:00,275,110,10,10,20,-34,     ,-47,0,0,0,0,10399,65,    0,90,     ,5,    0,    0,    0,    0,    0
2023-02-07 21:00:00,275,110,20,10,30,-33,     ,-52,0,0,0,0,10396,70,    0,86,     ,5,    0,    0,    0,    0,    0
2023-02-07 22:00:00,275,40,10,10,20,-40,     ,-58,0,0,0,0,10397,64,    0,87,     ,5,    0,    0,    0,    0,    0
2023-02-07 23:00:00,275,0,20,0,20,-30,  -70,-48,0,0,0,0,10395,70,    1,87,     ,5,    0,    0,    0,    0,    0
2023-02-08 00:00:00,275,120,10,20,20,-32,     ,-58,0,0,0,0,10393,70,    0,82,     ,5,    0,    0,    0,    0,    0
2023-02-08 01:00:00,275,110,10,10,30,-46,     ,-66,0,0,0,0,10391,69,    0,86,     ,5,    0,    0,    0,    0,    0
2023-02-08 02:00:00,275,80,10,10,20,-52,     ,-68,0,0,0,0,10389,60,    0,88,     ,5,    0,    0,    0,    0,    0
2023-02-08 03:00:00,275,110,10,20,20,-47,     ,-69,0,0,0,0,10390,70,    1,84,     ,5,    0,    0,    0,    0,    0
2023-02-08 04:00:00,275,120,30,30,40,-30,     ,-64,0,0,0,0,10387,75,    0,77,     ,5,    0,    0,    0,    0,    0
2023-02-08 05:00:00,275,100,20,20,30,-19,  -78,-62,0,0,0,0,10387,75,    1,72,     ,5,    0,    0,    0,    0,    0
2023-02-08 06:00:00,275,130,20,30,30,-19,     ,-60,0,0,0,0,10385,75,    1,73,     ,5,    0,    0,    0,    0,    0
2023-02-08 07:00:00,275,120,30,20,40,-7,     ,-58,3,11,0,0,10385,80,    4,68,     ,5,    0,    0,    0,    0,    0
2023-02-08 08:00:00,275,140,30,20,40,13,     ,-55,10,63,0,0,10381,83,    4,60,     ,5,    0,    0,    0,    0,    0
2023-02-08 09:00:00,275,160,30,30,50,30,     ,-52,10,101,0,0,10383,83,    1,55,     ,5,    0,    0,    0,    0,    0
2023-02-08 10:00:00,275,150,40,40,60,47,     ,-56,10,128,0,0,10383,83,    1,47,     ,5,    0,    0,    0,    0,    0
2023-02-08 11:00:00,275,150,30,30,50,66,  -43,-73,10,142,0,0,10377,83,    3,36,     ,5,    0,    0,    0,    0,    0
2023-02-08 12:00:00,275,160,40,50,60,73,     ,-74,10,141,0,0,10368,83,    1,34,     ,5,    0,    0,    0,    0,    0
2023-02-08 13:00:00,275,170,40,40,60,71,     ,-82,10,121,0,0,10362,83,    4,32,     ,5,    0,    0,    0,    0,    0
2023-02-08 14:00:00,275,150,30,30,60,68,     ,-71,10,85,0,0,10356,83,    7,36,     ,5,    0,    0,    0,    0,    0
2023-02-08 15:00:00,275,140,40,40,60,55,     ,-74,10,41,0,0,10347,83,    5,38,     ,5,    0,    0,    0,    0,    0
2023-02-08 16:00:00,275,120,30,20,50,21,     ,-65,0,6,0,0,10343,83,    8,52,     ,5,    0,    0,    0,    0,    0
2023-02-08 17:00:00,275,110,20,20,30,-2,  -24,-58,0,0,0,0,10340,80,    8,65,     ,5,    0,    0,    0,    0,    0
2023-02-08 18:00:00,275,130,20,30,30,-17,     ,-62,0,0,0,0,10336,75,    8,71,     ,5,    0,    0,    0,    0,    0
2023-02-08 19:00:00,275,110,20,20,30,-3,     ,-66,0,0,0,0,10334,83,    5,62,     ,5,    0,    0,    0,    0,    0
2023-02-08 20:00:00,275,150,20,30,30,-8,     ,-74,0,0,0,0,10333,83,    8,60,     ,5,    0,    0,    0,    0,    0
2023-02-08 21:00:00,275,160,30,30,40,-3,     ,-76,0,0,0,0,10330,83,    7,58,     ,5,    0,    0,    0,    0,    0
2023-02-08 22:00:00,275,160,40,40,70,6,     ,-76,0,0,0,0,10323,83,    8,54,     ,5,    0,    0,    0,    0,    0
2023-02-08 23:00:00,275,160,40,30,70,-10,  -37,-72,0,0,0,0,10320,83,    3,62,     ,5,    0,    0,    0,    0,    0
2023-02-09 00:00:00,275,150,20,20,40,-21,     ,-73,0,0,0,0,10320,80,    0,67,     ,5,    0,    0,    0,    0,    0
2023-02-09 01:00:00,275,160,30,30,60,-10,     ,-75,0,0,0,0,10319,83,    7,61,     ,5,    0,    0,    0,    0,    0
2023-02-09 02:00:00,275,190,40,50,80,2,     ,-78,0,0,0,0,10312,83,    7,54,     ,5,    0,    0,    0,    0,    0
2023-02-09 03:00:00,275,190,40,50,70,-7,     ,-77,0,0,0,0,10306,83,    8,58,     ,5,    0,    0,    0,    0,    0
2023-02-09 04:00:00,275,190,50,40,70,-6,     ,-76,0,0,0,0,10307,83,    8,58,     ,5,    0,    0,    0,    0,    0
2023-02-09 05:00:00,275,190,40,30,60,-8,  -49,-74,0,0,0,0,10310,83,    8,60,     ,5,    0,    0,    0,    0,    0
2023-02-09 06:00:00,275,200,30,30,70,-15,     ,-72,0,0,0,0,10316,80,    8,65,     ,5,    0,    0,    0,    0,    0
2023-02-09 07:00:00,275,190,30,30,40,-10,     ,-68,3,10,0,0,10315,83,    8,64,     ,5,    0,    0,    0,    0,    0
2023-02-09 08:00:00,275,190,30,30,50,4,     ,-63,10,47,0,0,10315,83,    8,60,     ,5,    0,    0,    0,    0,    0
2023-02-09 09:00:00,275,210,30,40,60,12,     ,-55,8,70,0,0,10317,67,    8,60,     ,5,    0,    0,    0,    0,    0
2023-02-09 10:00:00,275,230,40,50,70,29,     ,-44,10,104,0,0,10320,82,    8,58,     ,5,    0,    0,    0,    0,    0
2023-02-09 11:00:00,275,200,40,30,60,36,  -25,-35,5,93,0,0,10318,83,    8,60,     ,5,    0,    0,    0,    0,    0
2023-02-09 12:00:00,275,200,40,40,60,39,     ,-27,8,85,0,0,10315,81,    8,62,     ,5,    0,    0,    0,    0,    0
2023-02-09 13:00:00,275,230,40,40,50,42,     ,-13,3,59,0,0,10317,80,    8,67,     ,5,    0,    0,    0,    0,    0
2023-02-09 14:00:00,275,210,30,30,60,44,     ,-7,0,32,0,0,10319,80,    8,69,     ,5,    0,    0,    0,    0,    0
2023-02-09 15:00:00,275,220,30,30,50,41,     ,-2,0,6,0,0,10323,72,    8,73,     ,5,    0,    0,    0,    0,    0
2023-02-09 16:00:00,275,220,30,30,50,40,     ,1,0,1,0,0,10331,70,    8,75,     ,5,    0,    0,    0,    0,    0
2023-02-09 17:00:00,275,230,20,30,40,38,   35,7,0,0,0,0,10335,67,    8,80,     ,5,    0,    0,    0,    0,    0
2023-02-09 18:00:00,275,230,30,30,40,41,     ,17,0,0,0,0,10338,61,    8,84,     ,5,    0,    0,    0,    0,    0
2023-02-09 19:00:00,275,250,30,20,50,34,     ,20,0,0,0,0,10345,58,    8,90,   10,7,    0,    0,    0,    0,    0
2023-02-09 20:00:00,275,230,20,20,30,19,     ,11,0,0,0,0,10348,33,    7,94,   10,7,    0,    0,    0,    0,    0
2023-02-09 21:00:00,275,250,20,20,30,9,     ,6,0,0,0,0,10351,10,    7,98,   10,7,    0,    0,    0,    0,    0
2023-02-09 22:00:00,275,220,20,10,30,-11,     ,-12,0,0,0,0,10352,1,    9,99,   35,7,    1,    0,    0,    0,    1
2023-02-09 23:00:00,275,140,10,10,10,-12,  -33,-13,0,0,0,0,10353,1,    9,99,   35,7,    1,    0,    0,    0,    1
2023-02-10 00:00:00,275,130,10,10,20,-7,     ,-8,0,0,0,0,10356,1,    9,98,   35,7,    1,    0,    0,    0,    1
2023-02-10 01:00:00,275,130,10,10,20,-6,     ,-6,0,0,0,0,10357,2,    9,100,   35,7,    1,    0,    0,    0,    1
2023-02-10 02:00:00,275,140,10,10,20,-6,     ,-8,0,0,0,0,10359,1,    9,98,   35,7,    1,    0,    0,    0,    1
2023-02-10 03:00:00,275,180,10,10,20,-4,     ,-5,0,0,0,0,10359,1,    9,99,   35,7,    1,    0,    0,    0,    1
2023-02-10 04:00:00,275,160,10,10,20,-12,     ,-15,0,0,0,0,10362,5,    9,98,   35,7,    1,    0,    0,    0,    1
2023-02-10 05:00:00,275,210,20,20,30,-3,  -38,-4,0,0,0,0,10362,2,    9,99,   35,7,    1,    0,    0,    0,    1
2023-02-10 06:00:00,275,220,20,30,50,6,     ,4,0,0,0,0,10363,2,    9,98,   33,7,    1,    0,    0,    0,    1
2023-02-10 07:00:00,275,210,30,20,50,6,     ,5,0,8,0,0,10367,3,    9,98,   32,7,    1,    0,    0,    0,    0
2023-02-10 08:00:00,275,200,30,30,50,5,     ,2,0,29,0,0,10370,9,    8,98,   32,7,    1,    0,    0,    0,    0
2023-02-10 09:00:00,275,200,30,30,50,9,     ,7,0,51,0,0,10372,22,    8,98,   20,7,    1,    0,    0,    0,    0
2023-02-10 10:00:00,275,200,40,40,50,27,     ,19,5,75,0,0,10370,50,    5,94,   10,7,    0,    0,    0,    0,    0
2023-02-10 11:00:00,275,220,40,40,70,59,   -7,24,10,138,0,0,10364,62,    5,78,    2,7,    0,    0,    0,    0,    0
2023-02-10 12:00:00,275,220,50,60,80,75,     ,19,10,133,0,0,10360,65,    8,67,     ,5,    0,    0,    0,    0,    0
2023-02-10 13:00:00,275,240,60,60,110,69,     ,15,7,102,0,0,10351,67,    6,68,     ,5,    0,    0,    0,    0,    0
2023-02-10 14:00:00,275,220,60,60,90,67,     ,23,10,78,0,0,10348,60,    8,73,     ,5,    0,    0,    0,    0,    0
2023-02-10 15:00:00,275,230,50,50,100,62,     ,27,7,26,0,0,10350,58,    7,78,    4,7,    0,    0,    0,    0,    0
2023-02-10 16:00:00,275,220,50,60,90,57,     ,29,0,2,0,0,10347,58,    8,82,   10,7,    0,    0,    0,    0,    0
2023-02-10 17:00:00,275,230,60,50,100,54,   51,36,0,0,0,-1,10347,56,    8,88,   23,7,    0,    1,    0,    0,    0
2023-02-10 18:00:00,275,230,60,50,90,55,     ,38,0,0,0,0,10343,56,    8,88,   10,7,    0,    0,    0,    0,    0
2023-02-10 19:00:00,275,230,50,50,80,55,     ,40,0,0,0,0,10344,50,    8,90,   10,7,    0,    0,    0,    0,    0
2023-02-10 20:00:00,275,230,50,60,90,57,     ,42,0,0,0,0,10344,50,    8,89,   10,7,    0,    0,    0,    0,    0
2023-02-10 21:00:00,275,240,50,40,80,59,     ,43,0,0,0,0,10342,50,    8,89,   10,7,    0,    0,    0,    0,    0
2023-02-10 22:00:00,275,240,50,60,80,60,     ,42,0,0,0,0,10342,58,    8,88,   10,7,    0,    0,    0,    0,    0
2023-02-10 23:00:00,275,240,50,60,90,61,   51,41,0,0,0,0,10335,66,    8,86,     ,5,    0,    0,    0,    0,    0
2023-02-11 00:00:00,275,240,50,50,90,60,     ,41,0,0,0,0,10337,68,    8,87,     ,5,    0,    0,    0,    0,    0
2023-02-11 01:00:00,275,240,50,50,90,60,     ,41,0,0,0,0,10335,69,    8,87,     ,5,    0,    0,    0,    0,    0
2023-02-11 02:00:00,275,240,40,40,70,60,     ,40,0,0,0,0,10332,68,    8,87,     ,5,    0,    0,    0,    0,    0
2023-02-11 03:00:00,275,240,50,50,80,59,     ,43,0,0,0,0,10329,64,    8,89,     ,5,    0,    0,    0,    0,    0
2023-02-11 04:00:00,275,250,40,40,70,58,     ,46,0,0,0,0,10331,60,    8,91,     ,5,    0,    0,    0,    0,    0
2023-02-11 05:00:00,275,240,40,40,70,56,   56,47,0,0,0,0,10331,57,    8,93,   10,7,    0,    0,    0,    0,    0
2023-02-11 06:00:00,275,240,40,40,60,56,     ,48,0,0,0,0,10333,50,    8,94,   10,7,    0,    0,    0,    0,    0
2023-02-11 07:00:00,275,240,40,40,60,59,     ,52,0,6,0,0,10335,48,    8,94,   10,7,    0,    0,    0,    0,    0
2023-02-11 08:00:00,275,240,40,50,70,65,     ,56,0,20,0,0,10338,50,    8,93,   10,7,    0,    0,    0,    0,    0
2023-02-11 09:00:00,275,250,40,40,70,77,     ,61,0,44,0,0,10343,59,    8,89,   10,7,    0,    0,    0,    0,    0
2023-02-11 10:00:00,275,260,40,40,70,85,     ,62,0,60,0,0,10350,63,    7,85,     ,5,    0,    0,    0,    0,    0
2023-02-11 11:00:00,275,260,40,50,80,94,   55,63,1,73,0,0,10348,67,    8,80,     ,5,    0,    0,    0,    0,    0
2023-02-11 12:00:00,275,270,50,40,70,100,     ,62,1,60,0,0,10349,75,    8,77,     ,5,    0,    0,    0,    0,    0
2023-02-11 13:00:00,275,290,50,40,70,102,     ,61,0,42,0,0,10346,75,    8,76,     ,5,    0,    0,    0,    0,    0
2023-02-11 14:00:00,275,280,40,30,60,99,     ,58,0,31,0,0,10348,75,    7,75,     ,5,    0,    0,    0,    0,    0
2023-02-11 15:00:00,275,260,30,30,60,83,     ,55,3,18,0,0,10352,70,    5,82,     ,5,    0,    0,    0,    0,    0
2023-02-11 16:00:00,275,260,20,20,50,64,     ,44,0,4,0,0,10356,70,    1,87,     ,5,    0,    0,    0,    0,    0
2023-02-11 17:00:00,275,260,20,20,30,55,   40,43,0,0,0,0,10360,65,    7,91,     ,5,    0,    0,    0,    0,    0
2023-02-11 18:00:00,275,250,20,20,30,54,     ,45,0,0,0,0,10366,65,    8,93,     ,5,    0,    0,    0,    0,    0
2023-02-11 19:00:00,275,250,20,20,30,64,     ,52,0,0,0,0,10371,65,    8,92,     ,5,    0,    0,    0,    0,    0
2023-02-11 20:00:00,275,240,20,10,30,64,     ,53,0,0,0,0,10376,64,    8,92,     ,5,    0,    0,    0,    0,    0
2023-02-11 21:00:00,275,200,10,10,20,63,     ,51,0,0,0,0,10380,64,    8,92,     ,5,    0,    0,    0,    0,    0
2023-02-11 22:00:00,275,240,10,20,20,62,     ,51,0,0,0,0,10382,65,    8,92,     ,5,    0,    0,    0,    0,    0
2023-02-11 23:00:00,275,240,10,10,20,63,   31,51,0,0,0,0,10383,63,    8,91,     ,5,    0,    0,    0,    0,    0
2023-02-12 00:00:00,275,0,10,0,20,42,     ,36,0,0,0,0,10383,45,    8,96,   10,7,    0,    0,    0,    0,    0
2023-02-12 01:00:00,275,80,10,10,10,43,     ,40,0,0,0,0,10384,26,    8,98,   10,7,    0,    0,    0,    0,    0
2023-02-12 02:00:00,275,0,10,0,10,30,     ,27,0,0,0,0,10380,3,    8,98,   34,7,    1,    0,    0,    0,    0
2023-02-12 03:00:00,275,0,10,0,10,24,     ,23,0,0,0,0,10381,1,    8,99,   34,7,    1,    0,    0,    0,    0
2023-02-12 04:00:00,275,120,10,10,20,39,     ,36,0,0,0,0,10385,22,    8,98,   20,7,    1,    0,    0,    0,    0
2023-02-12 05:00:00,275,130,10,10,10,42,    8,39,0,0,0,0,10386,33,    8,97,   10,7,    0,    0,    0,    0,    0
2023-02-12 06:00:00,275,130,0,10,10,47,     ,42,0,0,0,0,10388,20,    8,96,   10,7,    0,    0,    0,    0,    0
2023-02-12 07:00:00,275,130,10,10,20,55,     ,47,0,6,0,0,10393,50,    8,94,   10,7,    0,    0,    0,    0,    0
2023-02-12 08:00:00,275,0,10,0,10,69,     ,48,0,16,0,0,10398,63,    8,86,     ,5,    0,    0,    0,    0,    0
2023-02-12 09:00:00,275,170,0,10,10,76,     ,48,0,21,0,0,10399,66,    8,82,     ,5,    0,    0,    0,    0,    0
2023-02-12 10:00:00,275,200,10,20,30,80,     ,45,0,25,0,0,10399,64,    8,78,     ,5,    0,    0,    0,    0,    0
2023-02-12 11:00:00,275,190,20,30,40,82,   40,37,0,26,0,0,10397,75,    8,73,     ,5,    0,    0,    0,    0,    0
